event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD28088,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Khulna,Koyra,Koyra,22.3341,89.3016,2,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the house of a school teacher belonging to the Hindu community in Gariabari village, Koyra upazila (Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28089,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Khagrachhari Sadar,Khagrachhari,23.1079,91.9701,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the offices and residences of Awami League leaders in Khagrachhari city, Khagrachhari Sadar (Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28090,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Jessore,Keshabpur,Keshabpur,22.9073,89.2195,1,Prothom Alo,National,"On 5 August 2024, unidentified persons looted, vandalized, and set ablaze homes and shops of the Hindu community in Keshabpur city (Jessore, Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. A local BNP leader intervened to stop the incident and was later attacked (coded separately).",0,crowd size=no report,1723576773
BGD28091,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Brahmanbaria,Kasba,Kasba,23.7481,91.1328,2,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized and set fire to the residences of Awami League Law Minister in Kasba upazila (Brahmanbaria, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28092,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Barisal,Jhalokati,Jhalokati Sadar,Jhalokati,22.6409,90.1985,1,Prothom Alo,National,"On 5 August 2024, a mob vandalized and set fire to the residences of Awami League MP, UP chairman, and other leaders, in Jhalokati city, Jhalokati Sadar (Barisal), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report; local administrators,1723576773
BGD28094,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Godagari,Godagari,24.4683,88.3236,2,Prothom Alo,National,"On 5 August 2024, unidentified persons set ablaze the house of the member of Ward No. 2 of Matikata Union of Godagari upazila (Rajshahi), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28096,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Barisal,Barisal,Gaurnadi,Nalchira,22.9498,90.2885,1,Prothom Alo,National,"On 5 August 2024, unidentified assailants attacked the house of Nalcira Union Awami League member, a Hindu, and vandalized the Nalcira Jubo League leader's house with bricks in Nalchira town (Barisal), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28098,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Chandpur,Faridganj,Faridganj,23.1356,90.7434,2,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized and set alight the house of Puranbazar Degree College Principal, belonging to the Hindu community in Faridganj upazila (Chandpur, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28099,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur,25.6274,88.6377,2,Prothom Alo,National,"On 5 August 2024, unidentified assailants vandalized and looted at least 10-15 Hindu houses and Hindu establishments, including an under-construction temple, and multiple houses of AL leaders in Dinajpur district (Rangpur), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28100,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Dighinala,Dighinala,23.2878,92.0787,2,Prothom Alo,National,"On 5 August 2024, a mob vandalized the offices of Awami League in Dighinala upazila (Khagrachhari, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28101,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Tejgaon,Dhaka - Tejgaon,23.7626,90.3913,1,Dhaka Tribune,National,"On 5 August 2024, a mob set fire to the ATN Bangla office in Dhaka - Tejgaon (Tejgaon), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28114,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Ramna,Dhaka - Ramna,23.7454,90.4023,1,Daily Star (Bangladesh),National,"On 5 August 2024, a mob vandalized the residence of Chief Justice and looted valuables in Karkail area, Dhaka - Ramna (Ramna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28115,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Khulna,Dacope,Banishanta,22.4605,89.5832,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the home of the Banishanta Union Parishad chairman (AL), belonging to the Hindu community in Banishanta village (Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report; local administrators,1723576773
BGD28116,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Khulna,Dacope,Amtala,22.4739,89.5765,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the home of a Banishanta Union Parishad member (AL), belonging to the Hindu community in Amtala village, Dacope upazila (Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report; local administrators,1723576773
BGD28117,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Khulna,Dacope,Dacope,22.5816,89.4874,2,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized several houses of Hindu persons and AL leaders in Dacope upazila (Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. These include the home of Kailasganj Union Parishad chairman, belonging to the Hindu community in Ramnagar village, a Hindu person's house in Dhopadi Madhyapara village, the Kamarkhola Union Parishad chairman's (AL, Hindu) house in Vitabhanga village, the house of the former chairman of Tildanga Union Parishad (Hindu) in Kaminibasia village, Tildanga Union Awami League general secretary's (Hindy) house and another Hindu person's house in Botbunia village.",0,crowd size=no report; local administrators,1723576773
BGD28118,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Khulna,Dacope,Tildanga,22.5955,89.4681,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the house of 2 persons belonging to the Hindu community in Tildanga village, Dacope upazila (Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28119,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Cox's Bazar,Cox's Bazar Sadar,Cox's Bazar,21.4397,92.0095,1,Prothom Alo,National,"On 5 August 2024, people vandalized, looted, and set ablaze police stations, residences of Awami League leaders, hotels, and other structures in Cox's Bazar city (Cox's Bazar, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28121,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Chandpur,Shahrasti,Shahrasti,23.231,90.9466,2,Financial Express (Bangladesh),National,"On 5 August 2024, an anti-Awami League mob vandalized the house of a Union Parishad (UP) chairman and upazila unit Awami League (AL) leader in Suchipara south under Shahrasti upazila (Chandpur, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. The Union Parishad (UP) chairman died due to drowning in a pond.",0,crowd size=no report; local administrators,1723576773
BGD28122,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Cox's Bazar,Chakaria,Chakaria,21.7866,92.0783,2,Prothom Alo,National,"On 5 August 2024, a mob vandalized the offices and establishments of Awami League leaders in Chakaria upazila (Cox's Bazar, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28123,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rangpur,Panchagarh,Boda,Boda,26.1998,88.5552,2,Prothom Alo,National,"On 5 August 2024, a mob vandalized the residences of Awami league leaders, including the Union Parishad chairman, in Boda upazila (Panchagarh, Rangpur), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report; local administrators,1723576773
BGD28125,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Rajshahi,Pabna,Bera,Bera,24.0782,89.6326,1,Prothom Alo,National,"On 5 August 2024, a mob vandalized the residences of Awami League Deputy Speaker in Bera municipality, Bera upazila (Pabna, Rajshahi), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28127,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Bandarban,Bandarban Sadar,Bandarban,22.1953,92.2195,1,Prothom Alo,National,"On 5 August 2024, a mob vandalized the office of Awami League, and statue of Bangabandhu (founding leader) in Bandarban city, Bandarban Sadar (Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28128,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Khulna,Jessore,Bagherpara,Narikelbaria,23.2843,89.3504,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the house of the Narikelbaria Union Parishad (UP) Chairman from the Hindu community (and likely AL supporter based on political context), and other Hindu persons' houses, in Narikelbaria village (Jessore, Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. They took one Hindu family hostage and looted valuables. Several hundred people attacked, and looted at least 25 shops, including 20 owned by Hindus in Narikelbaria market.",0,crowd size=several 100; local administrators,1723576773
BGD28128,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League; Hindu Group (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Khulna,Jessore,Bagherpara,Narikelbaria,23.2843,89.3504,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized the house of the Narikelbaria Union Parishad (UP) Chairman from the Hindu community (and likely AL supporter based on political context), and other Hindu persons' houses, in Narikelbaria village (Jessore, Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. They took one Hindu family hostage and looted valuables. Several hundred people attacked, and looted at least 25 shops, including 20 owned by Hindus in Narikelbaria market.",0,crowd size=several 100; local administrators,1723576773
BGD28129,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Rangamati,Bagaichhari,Baghaichhari,23.1613,92.2763,2,Prothom Alo,National,"On 5 August 2024, a mob vandalized the offices and establishments of Awami League leaders in Baghaichhari upazila (Bagaichhari, Rangamati, Chittagong), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28130,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Faridpur,Madhukhali,Bagat,23.5273,89.5887,1,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized, looted and set alight shops belonging to the Hindu community in Bagat Bazar area of Bagat Union, Madhukhali upazila (Faridpur, Dhaka), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28131,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Faridpur,Madhukhali,Bagat,23.5273,89.5887,2,Prothom Alo,National,"On 5 August 2024, unidentified persons vandalized and looted the house of Hindu school teacher in Sitarampur village of Bagat Union, Madhukhali upazila (Faridpur, Dhaka), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report,1723576773
BGD28132,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Khulna,Jessore,Abhaynagar,Abhaynagar,23.028,89.4252,2,Prothom Alo,National,"On 5 August 2024, an armed group of 10 to 12 people entered a Hindu household, assaulted members, and looted valuables in Jaikhola village of Abhaynagar Upazila (Jessore, Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. 3 people inside the house were beaten.",0,crowd size=10-12,1723576773
BGD28132,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Hindu Group (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Khulna,Jessore,Abhaynagar,Abhaynagar,23.028,89.4252,2,Prothom Alo,National,"On 5 August 2024, an armed group of 10 to 12 people entered a Hindu household, assaulted members, and looted valuables in Jaikhola village of Abhaynagar Upazila (Jessore, Khulna), amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement. 3 people inside the house were beaten.",0,crowd size=10-12,1723576773
BGD28133,5-Aug-24,2024,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters only,,50,South Asia,Bangladesh,Khulna,Jessore,Abhaynagar,Barandi,22.9549,89.3827,1,Prothom Alo,National,"On 5 August 2024, a group of people attacked 5 Hindu houses, including the house of the AL member of Ward No. 6 of Payra Union Parishad and former chairman of Payra UP, and looted valuables in Barandi village under Abhaynagar upazila (Jassore, Khulna) amid the outbreak of violence after the resignation of the Prime Minister, following anti-government demonstrations emerging from the quota reform movement.",0,crowd size=no report; local administrators,1723576773
